3.389e-01 3.389e-01 3.389e-01 3.389e-01 3.389e-01 3.389e-01 3.389e-01 3.389e-01 3.389e-01 3.389e-01 3.389e-01 3.389e-01 3.389e-01 3.389e-01 3.389e-01 3.389e-01 3.389e-01 3.389e-01 3.389e-01 3.389e-01 3.389e-01 3.389e-01 3.389e-01 3.389e-01
3.400e-01 3.400e-01 3.398e-01 3.398e-01 3.400e-01 3.398e-01 3.400e-01 3.400e-01 3.400e-01 3.400e-01 3.400e-01 3.400e-01 3.400e-01 3.398e-01 3.400e-01 3.398e-01 3.400e-01 3.400e-01 3.400e-01 3.398e-01 3.398e-01 3.398e-01 3.398e-01 3.400e-01
3.404e-01 3.404e-01 3.404e-01 3.404e-01 3.396e-01 3.404e-01 3.404e-01 3.404e-01 3.404e-01 3.404e-01 3.404e-01 3.396e-01 3.404e-01 3.404e-01 3.404e-01 3.396e-01 3.404e-01 3.404e-01 3.396e-01 3.404e-01 3.396e-01 3.404e-01 3.396e-01 3.404e-01
3.450e-01 3.450e-01 3.431e-01 3.450e-01 3.450e-01 3.431e-01 3.431e-01 3.450e-01 3.450e-01 3.450e-01 3.431e-01 3.431e-01 3.431e-01 3.431e-01 3.431e-01 3.450e-01 3.450e-01 3.431e-01 3.450e-01 3.431e-01 3.431e-01 3.431e-01 3.431e-01 3.431e-01
3.453e-01 3.453e-01 3.453e-01 3.453e-01 3.453e-01 3.453e-01 3.463e-01 3.453e-01 3.463e-01 3.453e-01 3.453e-01 3.463e-01 3.453e-01 3.453e-01 3.463e-01 3.463e-01 3.463e-01 3.453e-01 3.453e-01 3.463e-01 3.453e-01 3.463e-01 3.453e-01 3.453e-01
3.459e-01 3.467e-01 3.467e-01 3.467e-01 3.467e-01 3.473e-01 3.467e-01 3.467e-01 3.473e-01 3.467e-01 3.467e-01 3.467e-01 3.473e-01 3.459e-01 3.473e-01 3.467e-01 3.473e-01 3.473e-01 3.467e-01 3.473e-01 3.473e-01 3.473e-01 3.459e-01 3.467e-01
4.140e-01 4.140e-01 4.105e-01 4.224e-01 4.140e-01 4.140e-01 4.140e-01 4.224e-01 4.105e-01 4.105e-01 4.105e-01 4.140e-01 4.140e-01 4.140e-01 4.224e-01 4.140e-01 4.105e-01 4.105e-01 4.140e-01 4.105e-01 4.105e-01 4.140e-01 4.140e-01 4.224e-01
3.617e-01 3.718e-01 3.718e-01 3.718e-01 3.617e-01 4.386e-01 3.617e-01 3.617e-01 4.386e-01 3.718e-01 3.718e-01 3.617e-01 3.718e-01 4.386e-01 3.718e-01 3.617e-01 3.617e-01 3.617e-01 3.718e-01 3.718e-01 3.718e-01 4.386e-01 3.718e-01 3.617e-01
5.251e-01 5.458e-01 5.251e-01 4.977e-01 5.244e-01 5.244e-01 5.190e-01 5.244e-01 5.190e-01 4.977e-01 5.251e-01 5.190e-01 5.244e-01 5.458e-01 5.251e-01 5.458e-01 5.244e-01 5.251e-01 5.251e-01 5.251e-01 5.251e-01 5.251e-01 5.244e-01 5.251e-01
4.878e-01 5.314e-01 4.521e-01 4.651e-01 4.521e-01 4.521e-01 4.799e-01 4.799e-01 4.799e-01 4.521e-01 4.521e-01 4.559e-01 4.651e-01 4.651e-01 4.651e-01 4.878e-01 4.559e-01 4.521e-01 4.651e-01 4.521e-01 4.521e-01 4.559e-01 4.559e-01 4.559e-01
5.811e-01 5.449e-01 5.449e-01 5.346e-01 5.515e-01 5.934e-01 5.515e-01 5.942e-01 5.515e-01 5.942e-01 5.515e-01 5.616e-01 5.449e-01 5.811e-01 5.515e-01 5.346e-01 5.811e-01 5.449e-01 5.346e-01 5.811e-01 5.934e-01 5.449e-01 5.515e-01 5.934e-01
8.591e-01 8.405e-01 8.000e-01 7.615e-01 7.615e-01 8.591e-01 8.511e-01 8.405e-01 8.000e-01 8.566e-01 9.643e-01 8.000e-01 8.511e-01 8.511e-01 8.000e-01 8.000e-01 9.643e-01 9.643e-01 7.615e-01 9.680e-01 7.615e-01 8.000e-01 8.405e-01 8.000e-01
8.768e-01 9.146e-01 8.739e-01 8.542e-01 8.107e-01 8.542e-01 9.146e-01 8.542e-01 9.146e-01 8.767e-01 8.107e-01 9.146e-01 8.220e-01 8.220e-01 8.542e-01 8.433e-01 8.542e-01 8.220e-01 9.146e-01 8.739e-01 8.351e-01 8.957e-01 8.433e-01 8.351e-01
8.195e-01 7.416e-01 9.018e-01 7.416e-01 7.077e-01 7.077e-01 7.416e-01 7.416e-01 7.077e-01 9.018e-01 9.018e-01 8.338e-01 7.416e-01 7.077e-01 8.338e-01 7.416e-01 7.077e-01 8.195e-01 7.077e-01 8.769e-01 8.769e-01 7.077e-01 7.077e-01 7.416e-01
8.532e-01 1.026e+00 1.067e+00 1.014e+00 1.026e+00 7.978e-01 9.760e-01 7.978e-01 8.862e-01 1.057e+00 1.139e+00 9.651e-01 8.532e-01 7.978e-01 9.760e-01 7.956e-01 1.014e+00 1.057e+00 7.956e-01 1.067e+00 1.067e+00 7.956e-01 8.306e-01 8.532e-01
