3.599e-01 3.599e-01 3.599e-01 3.599e-01 3.599e-01 3.599e-01 3.599e-01 3.599e-01 3.599e-01 3.599e-01 3.599e-01 3.599e-01 3.599e-01 3.599e-01 3.599e-01 3.599e-01 3.599e-01 3.599e-01 3.599e-01 3.599e-01 3.599e-01 3.599e-01 3.599e-01 3.599e-01
3.610e-01 3.610e-01 3.608e-01 3.608e-01 3.610e-01 3.608e-01 3.610e-01 3.610e-01 3.610e-01 3.610e-01 3.610e-01 3.610e-01 3.610e-01 3.608e-01 3.610e-01 3.608e-01 3.610e-01 3.610e-01 3.610e-01 3.608e-01 3.608e-01 3.608e-01 3.608e-01 3.610e-01
3.614e-01 3.614e-01 3.614e-01 3.614e-01 3.606e-01 3.614e-01 3.614e-01 3.614e-01 3.614e-01 3.614e-01 3.614e-01 3.606e-01 3.614e-01 3.614e-01 3.614e-01 3.606e-01 3.614e-01 3.614e-01 3.606e-01 3.614e-01 3.606e-01 3.614e-01 3.606e-01 3.614e-01
3.660e-01 3.660e-01 3.641e-01 3.660e-01 3.660e-01 3.641e-01 3.641e-01 3.660e-01 3.660e-01 3.660e-01 3.641e-01 3.641e-01 3.641e-01 3.641e-01 3.641e-01 3.660e-01 3.660e-01 3.641e-01 3.660e-01 3.641e-01 3.641e-01 3.641e-01 3.641e-01 3.641e-01
3.663e-01 3.663e-01 3.663e-01 3.663e-01 3.663e-01 3.663e-01 3.673e-01 3.663e-01 3.673e-01 3.663e-01 3.663e-01 3.673e-01 3.663e-01 3.663e-01 3.673e-01 3.673e-01 3.673e-01 3.663e-01 3.663e-01 3.673e-01 3.663e-01 3.673e-01 3.663e-01 3.663e-01
3.669e-01 3.677e-01 3.677e-01 3.677e-01 3.677e-01 3.683e-01 3.677e-01 3.677e-01 3.683e-01 3.677e-01 3.677e-01 3.677e-01 3.683e-01 3.669e-01 3.683e-01 3.677e-01 3.683e-01 3.683e-01 3.677e-01 3.683e-01 3.683e-01 3.683e-01 3.669e-01 3.677e-01
4.350e-01 4.350e-01 4.315e-01 4.434e-01 4.350e-01 4.350e-01 4.350e-01 4.434e-01 4.315e-01 4.315e-01 4.315e-01 4.350e-01 4.350e-01 4.350e-01 4.434e-01 4.350e-01 4.315e-01 4.315e-01 4.350e-01 4.315e-01 4.315e-01 4.350e-01 4.350e-01 4.434e-01
3.827e-01 3.928e-01 3.928e-01 3.928e-01 3.827e-01 4.596e-01 3.827e-01 3.827e-01 4.596e-01 3.928e-01 3.928e-01 3.827e-01 3.928e-01 4.596e-01 3.928e-01 3.827e-01 3.827e-01 3.827e-01 3.928e-01 3.928e-01 3.928e-01 4.596e-01 3.928e-01 3.827e-01
5.461e-01 5.667e-01 5.461e-01 5.187e-01 5.454e-01 5.454e-01 5.400e-01 5.454e-01 5.400e-01 5.187e-01 5.461e-01 5.400e-01 5.454e-01 5.667e-01 5.461e-01 5.667e-01 5.454e-01 5.461e-01 5.461e-01 5.461e-01 5.461e-01 5.461e-01 5.454e-01 5.461e-01
5.089e-01 5.524e-01 4.731e-01 4.860e-01 4.731e-01 4.731e-01 5.008e-01 5.008e-01 5.008e-01 4.731e-01 4.731e-01 4.752e-01 4.860e-01 4.860e-01 4.860e-01 5.089e-01 4.752e-01 4.731e-01 4.860e-01 4.731e-01 4.731e-01 4.752e-01 4.752e-01 4.752e-01
6.021e-01 5.658e-01 5.658e-01 5.556e-01 5.725e-01 6.144e-01 5.725e-01 6.151e-01 5.725e-01 6.151e-01 5.725e-01 5.826e-01 5.658e-01 6.021e-01 5.725e-01 5.556e-01 6.021e-01 5.658e-01 5.556e-01 6.021e-01 6.144e-01 5.658e-01 5.725e-01 6.144e-01
8.799e-01 8.614e-01 8.210e-01 7.825e-01 7.825e-01 8.799e-01 8.720e-01 8.614e-01 8.210e-01 8.774e-01 9.849e-01 8.210e-01 8.720e-01 8.720e-01 8.210e-01 8.210e-01 9.849e-01 9.849e-01 7.825e-01 9.886e-01 7.825e-01 8.210e-01 8.614e-01 8.210e-01
8.974e-01 9.351e-01 8.946e-01 8.747e-01 8.316e-01 8.747e-01 9.351e-01 8.747e-01 9.351e-01 8.976e-01 8.316e-01 9.351e-01 8.430e-01 8.430e-01 8.747e-01 8.642e-01 8.747e-01 8.430e-01 9.351e-01 8.946e-01 8.558e-01 9.165e-01 8.642e-01 8.558e-01
8.404e-01 7.626e-01 9.226e-01 7.626e-01 7.288e-01 7.288e-01 7.626e-01 7.626e-01 7.288e-01 9.226e-01 9.226e-01 8.546e-01 7.626e-01 7.288e-01 8.546e-01 7.626e-01 7.288e-01 8.404e-01 7.288e-01 8.976e-01 8.976e-01 7.288e-01 7.288e-01 7.626e-01
8.740e-01 1.046e+00 1.088e+00 1.034e+00 1.046e+00 8.187e-01 9.966e-01 8.187e-01 9.073e-01 1.077e+00 1.160e+00 9.855e-01 8.740e-01 8.187e-01 9.966e-01 8.167e-01 1.034e+00 1.077e+00 8.167e-01 1.088e+00 1.088e+00 8.167e-01 8.526e-01 8.740e-01
