2.459e-01 2.459e-01 2.459e-01 2.459e-01 2.459e-01 2.459e-01 2.459e-01 2.459e-01 2.459e-01 2.459e-01 2.459e-01 2.459e-01 2.459e-01 2.459e-01 2.459e-01 2.459e-01 2.459e-01 2.459e-01 2.459e-01 2.459e-01 2.459e-01 2.459e-01 2.459e-01 2.459e-01
2.470e-01 2.470e-01 2.468e-01 2.468e-01 2.470e-01 2.468e-01 2.470e-01 2.470e-01 2.470e-01 2.470e-01 2.470e-01 2.470e-01 2.470e-01 2.468e-01 2.470e-01 2.468e-01 2.470e-01 2.470e-01 2.470e-01 2.468e-01 2.468e-01 2.468e-01 2.468e-01 2.470e-01
2.474e-01 2.474e-01 2.474e-01 2.474e-01 2.466e-01 2.474e-01 2.474e-01 2.474e-01 2.474e-01 2.474e-01 2.474e-01 2.466e-01 2.474e-01 2.474e-01 2.474e-01 2.466e-01 2.474e-01 2.474e-01 2.466e-01 2.474e-01 2.466e-01 2.474e-01 2.466e-01 2.474e-01
2.519e-01 2.519e-01 2.501e-01 2.519e-01 2.519e-01 2.501e-01 2.501e-01 2.519e-01 2.519e-01 2.519e-01 2.501e-01 2.501e-01 2.501e-01 2.501e-01 2.501e-01 2.519e-01 2.519e-01 2.501e-01 2.519e-01 2.501e-01 2.501e-01 2.501e-01 2.501e-01 2.501e-01
2.524e-01 2.524e-01 2.524e-01 2.524e-01 2.524e-01 2.524e-01 2.533e-01 2.524e-01 2.533e-01 2.524e-01 2.524e-01 2.533e-01 2.524e-01 2.524e-01 2.533e-01 2.533e-01 2.533e-01 2.524e-01 2.524e-01 2.533e-01 2.524e-01 2.533e-01 2.524e-01 2.524e-01
2.530e-01 2.537e-01 2.537e-01 2.537e-01 2.537e-01 2.543e-01 2.537e-01 2.537e-01 2.543e-01 2.537e-01 2.537e-01 2.537e-01 2.543e-01 2.530e-01 2.543e-01 2.537e-01 2.543e-01 2.543e-01 2.537e-01 2.543e-01 2.543e-01 2.543e-01 2.530e-01 2.537e-01
3.211e-01 3.211e-01 3.176e-01 3.299e-01 3.211e-01 3.211e-01 3.211e-01 3.299e-01 3.176e-01 3.176e-01 3.176e-01 3.211e-01 3.211e-01 3.211e-01 3.299e-01 3.211e-01 3.176e-01 3.176e-01 3.211e-01 3.176e-01 3.176e-01 3.211e-01 3.211e-01 3.299e-01
2.687e-01 2.789e-01 2.789e-01 2.789e-01 2.687e-01 3.457e-01 2.687e-01 2.687e-01 3.457e-01 2.789e-01 2.789e-01 2.687e-01 2.789e-01 3.457e-01 2.789e-01 2.687e-01 2.687e-01 2.687e-01 2.789e-01 2.789e-01 2.789e-01 3.457e-01 2.789e-01 2.687e-01
4.321e-01 4.528e-01 4.321e-01 4.048e-01 4.315e-01 4.315e-01 4.261e-01 4.315e-01 4.261e-01 4.048e-01 4.321e-01 4.261e-01 4.315e-01 4.528e-01 4.321e-01 4.528e-01 4.315e-01 4.321e-01 4.321e-01 4.321e-01 4.321e-01 4.321e-01 4.315e-01 4.321e-01
3.949e-01 4.385e-01 3.596e-01 3.719e-01 3.596e-01 3.596e-01 3.868e-01 3.868e-01 3.868e-01 3.596e-01 3.596e-01 3.622e-01 3.719e-01 3.719e-01 3.719e-01 3.949e-01 3.622e-01 3.596e-01 3.719e-01 3.596e-01 3.596e-01 3.622e-01 3.622e-01 3.622e-01
4.882e-01 4.520e-01 4.520e-01 4.417e-01 4.586e-01 5.004e-01 4.586e-01 5.013e-01 4.586e-01 5.013e-01 4.586e-01 4.686e-01 4.520e-01 4.882e-01 4.586e-01 4.417e-01 4.882e-01 4.520e-01 4.417e-01 4.882e-01 5.004e-01 4.520e-01 4.586e-01 5.004e-01
7.662e-01 7.474e-01 7.070e-01 6.688e-01 6.688e-01 7.662e-01 7.582e-01 7.474e-01 7.070e-01 7.636e-01 8.720e-01 7.070e-01 7.582e-01 7.582e-01 7.070e-01 7.070e-01 8.720e-01 8.720e-01 6.688e-01 8.756e-01 6.688e-01 7.070e-01 7.474e-01 7.070e-01
7.841e-01 8.221e-01 7.812e-01 7.613e-01 7.177e-01 7.613e-01 8.221e-01 7.613e-01 8.221e-01 7.840e-01 7.177e-01 8.221e-01 7.290e-01 7.290e-01 7.613e-01 7.506e-01 7.613e-01 7.290e-01 8.221e-01 7.812e-01 7.421e-01 8.028e-01 7.506e-01 7.421e-01
7.265e-01 6.487e-01 8.096e-01 6.487e-01 6.150e-01 6.150e-01 6.487e-01 6.487e-01 6.150e-01 8.096e-01 8.096e-01 7.406e-01 6.487e-01 6.150e-01 7.406e-01 6.487e-01 6.150e-01 7.265e-01 6.150e-01 7.841e-01 7.841e-01 6.150e-01 6.150e-01 6.487e-01
7.603e-01 9.347e-01 9.765e-01 9.230e-01 9.347e-01 7.048e-01 8.840e-01 7.048e-01 7.913e-01 9.664e-01 1.049e+00 8.738e-01 7.603e-01 7.048e-01 8.840e-01 7.026e-01 9.230e-01 9.664e-01 7.026e-01 9.765e-01 9.765e-01 7.026e-01 7.383e-01 7.603e-01
