4.869e-01 4.869e-01 4.869e-01 4.869e-01 4.869e-01 4.869e-01 4.869e-01 4.869e-01 4.869e-01 4.869e-01 4.869e-01 4.869e-01 4.869e-01 4.869e-01 4.869e-01 4.869e-01 4.869e-01 4.869e-01 4.869e-01 4.869e-01 4.869e-01 4.869e-01 4.869e-01 4.869e-01
4.880e-01 4.880e-01 4.878e-01 4.878e-01 4.880e-01 4.878e-01 4.880e-01 4.880e-01 4.880e-01 4.880e-01 4.880e-01 4.880e-01 4.880e-01 4.878e-01 4.880e-01 4.878e-01 4.880e-01 4.880e-01 4.880e-01 4.878e-01 4.878e-01 4.878e-01 4.878e-01 4.880e-01
4.884e-01 4.884e-01 4.884e-01 4.884e-01 4.876e-01 4.884e-01 4.884e-01 4.884e-01 4.884e-01 4.884e-01 4.884e-01 4.876e-01 4.884e-01 4.884e-01 4.884e-01 4.876e-01 4.884e-01 4.884e-01 4.876e-01 4.884e-01 4.876e-01 4.884e-01 4.876e-01 4.884e-01
4.930e-01 4.930e-01 4.911e-01 4.930e-01 4.930e-01 4.911e-01 4.911e-01 4.930e-01 4.930e-01 4.930e-01 4.911e-01 4.911e-01 4.911e-01 4.911e-01 4.911e-01 4.930e-01 4.930e-01 4.911e-01 4.930e-01 4.911e-01 4.911e-01 4.911e-01 4.911e-01 4.911e-01
4.933e-01 4.933e-01 4.933e-01 4.933e-01 4.933e-01 4.933e-01 4.943e-01 4.933e-01 4.943e-01 4.933e-01 4.933e-01 4.943e-01 4.933e-01 4.933e-01 4.943e-01 4.943e-01 4.943e-01 4.933e-01 4.933e-01 4.943e-01 4.933e-01 4.943e-01 4.933e-01 4.933e-01
4.940e-01 4.947e-01 4.947e-01 4.947e-01 4.947e-01 4.952e-01 4.947e-01 4.947e-01 4.952e-01 4.947e-01 4.947e-01 4.947e-01 4.952e-01 4.940e-01 4.952e-01 4.947e-01 4.952e-01 4.952e-01 4.947e-01 4.952e-01 4.952e-01 4.952e-01 4.940e-01 4.947e-01
5.620e-01 5.620e-01 5.584e-01 5.703e-01 5.620e-01 5.620e-01 5.620e-01 5.703e-01 5.584e-01 5.584e-01 5.584e-01 5.620e-01 5.620e-01 5.620e-01 5.703e-01 5.620e-01 5.584e-01 5.584e-01 5.620e-01 5.584e-01 5.584e-01 5.620e-01 5.620e-01 5.703e-01
5.094e-01 5.198e-01 5.198e-01 5.198e-01 5.094e-01 5.866e-01 5.094e-01 5.094e-01 5.866e-01 5.198e-01 5.198e-01 5.094e-01 5.198e-01 5.866e-01 5.198e-01 5.094e-01 5.094e-01 5.094e-01 5.198e-01 5.198e-01 5.198e-01 5.866e-01 5.198e-01 5.094e-01
6.730e-01 6.936e-01 6.730e-01 6.457e-01 6.722e-01 6.722e-01 6.669e-01 6.722e-01 6.669e-01 6.457e-01 6.730e-01 6.669e-01 6.722e-01 6.936e-01 6.730e-01 6.936e-01 6.722e-01 6.730e-01 6.730e-01 6.730e-01 6.730e-01 6.730e-01 6.722e-01 6.730e-01
6.358e-01 6.792e-01 6.006e-01 6.129e-01 6.006e-01 6.006e-01 6.277e-01 6.277e-01 6.277e-01 6.006e-01 6.006e-01 6.032e-01 6.129e-01 6.129e-01 6.129e-01 6.358e-01 6.032e-01 6.006e-01 6.129e-01 6.006e-01 6.006e-01 6.032e-01 6.032e-01 6.032e-01
7.290e-01 6.927e-01 6.927e-01 6.825e-01 6.994e-01 7.412e-01 6.994e-01 7.419e-01 6.994e-01 7.419e-01 6.994e-01 7.092e-01 6.927e-01 7.290e-01 6.994e-01 6.825e-01 7.290e-01 6.927e-01 6.825e-01 7.290e-01 7.412e-01 6.927e-01 6.994e-01 7.412e-01
1.004e+00 9.855e-01 9.458e-01 9.083e-01 9.083e-01 1.004e+00 9.958e-01 9.855e-01 9.458e-01 1.001e+00 1.108e+00 9.458e-01 9.958e-01 9.958e-01 9.458e-01 9.458e-01 1.108e+00 1.108e+00 9.083e-01 1.112e+00 9.083e-01 9.458e-01 9.855e-01 9.458e-01
1.021e+00 1.059e+00 1.018e+00 9.985e-01 9.558e-01 9.985e-01 1.059e+00 9.985e-01 1.059e+00 1.021e+00 9.558e-01 1.059e+00 9.673e-01 9.673e-01 9.985e-01 9.878e-01 9.985e-01 9.673e-01 1.059e+00 1.018e+00 9.795e-01 1.041e+00 9.878e-01 9.795e-01
9.643e-01 8.886e-01 1.046e+00 8.886e-01 8.553e-01 8.553e-01 8.893e-01 8.886e-01 8.553e-01 1.046e+00 1.046e+00 9.796e-01 8.893e-01 8.553e-01 9.796e-01 8.893e-01 8.553e-01 9.643e-01 8.553e-01 1.022e+00 1.022e+00 8.553e-01 8.553e-01 8.886e-01
9.979e-01 1.168e+00 1.209e+00 1.156e+00 1.168e+00 9.434e-01 1.120e+00 9.434e-01 1.033e+00 1.199e+00 1.289e+00 1.109e+00 9.979e-01 9.434e-01 1.120e+00 9.412e-01 1.156e+00 1.199e+00 9.412e-01 1.209e+00 1.209e+00 9.412e-01 9.783e-01 9.979e-01
