1.030e-01 1.048e-01 1.052e-01 1.112e-01 1.130e-01 1.141e-01 1.591e-01 1.392e-01 2.240e-01 2.370e-01 2.648e-01 4.430e-01 5.377e-01 5.104e-01 6.964e-01
1.030e-01 1.048e-01 1.052e-01 1.112e-01 1.130e-01 1.153e-01 1.591e-01 1.538e-01 2.669e-01 2.416e-01 2.699e-01 4.310e-01 4.851e-01 5.617e-01 7.628e-01
1.030e-01 1.044e-01 1.052e-01 1.084e-01 1.130e-01 1.153e-01 1.620e-01 1.538e-01 2.240e-01 2.125e-01 2.699e-01 4.088e-01 5.137e-01 6.103e-01 7.208e-01
1.030e-01 1.044e-01 1.052e-01 1.112e-01 1.130e-01 1.153e-01 1.690e-01 1.538e-01 2.159e-01 2.118e-01 2.793e-01 3.887e-01 4.798e-01 5.617e-01 6.695e-01
1.030e-01 1.048e-01 1.038e-01 1.112e-01 1.130e-01 1.153e-01 1.591e-01 1.392e-01 2.247e-01 2.125e-01 2.870e-01 3.887e-01 4.822e-01 6.222e-01 7.628e-01
1.030e-01 1.044e-01 1.052e-01 1.084e-01 1.130e-01 1.160e-01 1.591e-01 1.737e-01 2.247e-01 2.125e-01 2.964e-01 4.430e-01 4.798e-01 6.222e-01 7.493e-01
1.030e-01 1.048e-01 1.052e-01 1.084e-01 1.145e-01 1.153e-01 1.591e-01 1.392e-01 2.220e-01 2.223e-01 2.870e-01 4.291e-01 4.851e-01 6.775e-01 7.095e-01
1.030e-01 1.048e-01 1.052e-01 1.112e-01 1.130e-01 1.153e-01 1.690e-01 1.392e-01 2.247e-01 2.223e-01 2.760e-01 4.310e-01 4.798e-01 5.617e-01 7.493e-01
1.030e-01 1.048e-01 1.052e-01 1.112e-01 1.145e-01 1.160e-01 1.620e-01 1.737e-01 2.220e-01 2.223e-01 2.870e-01 4.088e-01 4.851e-01 6.222e-01 8.052e-01
1.030e-01 1.048e-01 1.052e-01 1.112e-01 1.130e-01 1.153e-01 1.620e-01 1.538e-01 2.159e-01 2.125e-01 2.760e-01 4.329e-01 4.905e-01 6.103e-01 7.826e-01
1.030e-01 1.048e-01 1.052e-01 1.084e-01 1.130e-01 1.153e-01 1.620e-01 1.538e-01 2.240e-01 2.125e-01 2.870e-01 4.699e-01 4.822e-01 6.103e-01 9.087e-01
1.030e-01 1.048e-01 1.038e-01 1.084e-01 1.145e-01 1.153e-01 1.591e-01 1.392e-01 2.220e-01 2.187e-01 2.710e-01 4.088e-01 4.851e-01 5.765e-01 6.437e-01
1.030e-01 1.048e-01 1.052e-01 1.084e-01 1.130e-01 1.160e-01 1.591e-01 1.538e-01 2.247e-01 2.118e-01 2.699e-01 4.291e-01 4.619e-01 6.775e-01 6.964e-01
1.030e-01 1.044e-01 1.052e-01 1.084e-01 1.130e-01 1.141e-01 1.591e-01 1.737e-01 2.669e-01 2.118e-01 2.648e-01 4.291e-01 4.619e-01 6.222e-01 7.493e-01
1.030e-01 1.048e-01 1.052e-01 1.084e-01 1.145e-01 1.160e-01 1.690e-01 1.538e-01 2.240e-01 2.118e-01 2.870e-01 4.088e-01 4.798e-01 5.765e-01 7.095e-01
1.030e-01 1.044e-01 1.038e-01 1.112e-01 1.145e-01 1.153e-01 1.591e-01 1.392e-01 2.669e-01 2.370e-01 2.793e-01 4.088e-01 5.087e-01 6.775e-01 6.904e-01
1.030e-01 1.048e-01 1.052e-01 1.112e-01 1.145e-01 1.160e-01 1.620e-01 1.392e-01 2.247e-01 2.187e-01 2.648e-01 4.699e-01 4.798e-01 6.222e-01 6.695e-01
1.030e-01 1.048e-01 1.052e-01 1.084e-01 1.130e-01 1.160e-01 1.620e-01 1.392e-01 2.240e-01 2.125e-01 2.699e-01 4.699e-01 4.619e-01 5.104e-01 7.826e-01
1.030e-01 1.048e-01 1.038e-01 1.112e-01 1.130e-01 1.153e-01 1.591e-01 1.538e-01 2.240e-01 2.118e-01 2.793e-01 3.887e-01 4.851e-01 6.222e-01 6.904e-01
1.030e-01 1.044e-01 1.052e-01 1.084e-01 1.145e-01 1.160e-01 1.620e-01 1.538e-01 2.240e-01 2.125e-01 2.648e-01 4.653e-01 5.137e-01 5.593e-01 7.208e-01
1.030e-01 1.044e-01 1.038e-01 1.084e-01 1.130e-01 1.160e-01 1.620e-01 1.538e-01 2.240e-01 2.125e-01 2.964e-01 3.887e-01 4.710e-01 5.593e-01 7.208e-01
1.030e-01 1.044e-01 1.052e-01 1.084e-01 1.145e-01 1.160e-01 1.591e-01 1.737e-01 2.240e-01 2.187e-01 2.699e-01 4.088e-01 4.604e-01 6.222e-01 6.904e-01
1.030e-01 1.044e-01 1.038e-01 1.084e-01 1.130e-01 1.141e-01 1.591e-01 1.538e-01 2.247e-01 2.187e-01 2.870e-01 4.310e-01 5.087e-01 6.222e-01 8.232e-01
1.030e-01 1.048e-01 1.052e-01 1.084e-01 1.130e-01 1.153e-01 1.690e-01 1.392e-01 2.240e-01 2.187e-01 2.964e-01 4.088e-01 4.710e-01 5.617e-01 6.964e-01
