3.302e-02 3.479e-02 3.520e-02 4.122e-02 4.312e-02 4.422e-02 7.578e-02 6.873e-02 1.578e-01 1.673e-01 2.006e-01 3.710e-01 4.669e-01 4.494e-01 6.261e-01
3.302e-02 3.479e-02 3.520e-02 4.122e-02 4.312e-02 4.536e-02 7.578e-02 8.548e-02 1.988e-01 1.695e-01 2.016e-01 3.589e-01 4.134e-01 4.928e-01 6.956e-01
3.302e-02 3.440e-02 3.520e-02 3.848e-02 4.312e-02 4.536e-02 9.686e-02 8.548e-02 1.578e-01 1.520e-01 2.016e-01 3.403e-01 4.522e-01 5.481e-01 6.563e-01
3.302e-02 3.440e-02 3.520e-02 4.122e-02 4.312e-02 4.536e-02 1.029e-01 8.548e-02 1.489e-01 1.465e-01 2.106e-01 3.199e-01 4.105e-01 4.928e-01 6.035e-01
3.302e-02 3.479e-02 3.384e-02 4.122e-02 4.312e-02 4.536e-02 7.578e-02 6.873e-02 1.583e-01 1.520e-01 2.176e-01 3.199e-01 4.128e-01 5.555e-01 6.956e-01
3.302e-02 3.440e-02 3.520e-02 3.848e-02 4.312e-02 4.614e-02 7.578e-02 1.041e-01 1.583e-01 1.520e-01 2.268e-01 3.710e-01 4.105e-01 5.555e-01 6.821e-01
3.302e-02 3.479e-02 3.520e-02 3.848e-02 4.464e-02 4.536e-02 7.578e-02 6.873e-02 1.549e-01 1.553e-01 2.176e-01 3.560e-01 4.134e-01 6.091e-01 6.462e-01
3.302e-02 3.479e-02 3.520e-02 4.122e-02 4.312e-02 4.536e-02 1.029e-01 6.873e-02 1.583e-01 1.553e-01 2.079e-01 3.589e-01 4.105e-01 4.928e-01 6.821e-01
3.302e-02 3.479e-02 3.520e-02 4.122e-02 4.464e-02 4.614e-02 9.686e-02 1.041e-01 1.549e-01 1.553e-01 2.176e-01 3.403e-01 4.134e-01 5.555e-01 7.453e-01
3.302e-02 3.479e-02 3.520e-02 4.122e-02 4.312e-02 4.536e-02 9.686e-02 8.548e-02 1.489e-01 1.520e-01 2.079e-01 3.593e-01 4.199e-01 5.481e-01 7.196e-01
3.302e-02 3.479e-02 3.520e-02 3.848e-02 4.312e-02 4.536e-02 9.686e-02 8.548e-02 1.578e-01 1.520e-01 2.176e-01 3.939e-01 4.128e-01 5.481e-01 8.437e-01
3.302e-02 3.479e-02 3.384e-02 3.848e-02 4.464e-02 4.536e-02 7.578e-02 6.873e-02 1.549e-01 1.569e-01 2.046e-01 3.403e-01 4.134e-01 5.110e-01 5.746e-01
3.302e-02 3.479e-02 3.520e-02 3.848e-02 4.312e-02 4.614e-02 7.578e-02 8.548e-02 1.583e-01 1.465e-01 2.016e-01 3.560e-01 3.903e-01 6.091e-01 6.261e-01
3.302e-02 3.440e-02 3.520e-02 3.848e-02 4.312e-02 4.422e-02 7.578e-02 1.041e-01 1.988e-01 1.465e-01 2.006e-01 3.560e-01 3.903e-01 5.555e-01 6.821e-01
3.302e-02 3.479e-02 3.520e-02 3.848e-02 4.464e-02 4.614e-02 1.029e-01 8.548e-02 1.578e-01 1.465e-01 2.176e-01 3.403e-01 4.105e-01 5.110e-01 6.462e-01
3.302e-02 3.440e-02 3.384e-02 4.122e-02 4.464e-02 4.536e-02 7.578e-02 6.873e-02 1.988e-01 1.673e-01 2.106e-01 3.403e-01 4.498e-01 6.091e-01 6.242e-01
3.302e-02 3.479e-02 3.520e-02 4.122e-02 4.464e-02 4.614e-02 9.686e-02 6.873e-02 1.583e-01 1.569e-01 2.006e-01 3.939e-01 4.105e-01 5.555e-01 6.035e-01
3.302e-02 3.479e-02 3.520e-02 3.848e-02 4.312e-02 4.614e-02 9.686e-02 6.873e-02 1.578e-01 1.520e-01 2.016e-01 3.939e-01 3.903e-01 4.494e-01 7.196e-01
3.302e-02 3.479e-02 3.384e-02 4.122e-02 4.312e-02 4.536e-02 7.578e-02 8.548e-02 1.578e-01 1.465e-01 2.106e-01 3.199e-01 4.134e-01 5.555e-01 6.242e-01
3.302e-02 3.440e-02 3.520e-02 3.848e-02 4.464e-02 4.614e-02 9.686e-02 8.548e-02 1.578e-01 1.520e-01 2.006e-01 3.942e-01 4.522e-01 4.917e-01 6.563e-01
3.302e-02 3.440e-02 3.384e-02 3.848e-02 4.312e-02 4.614e-02 9.686e-02 8.548e-02 1.578e-01 1.520e-01 2.268e-01 3.199e-01 4.025e-01 4.917e-01 6.563e-01
3.302e-02 3.440e-02 3.520e-02 3.848e-02 4.464e-02 4.614e-02 7.578e-02 1.041e-01 1.578e-01 1.569e-01 2.016e-01 3.403e-01 3.913e-01 5.555e-01 6.242e-01
3.302e-02 3.440e-02 3.384e-02 3.848e-02 4.312e-02 4.422e-02 7.578e-02 8.548e-02 1.583e-01 1.569e-01 2.176e-01 3.589e-01 4.498e-01 5.555e-01 7.596e-01
3.302e-02 3.479e-02 3.520e-02 3.848e-02 4.312e-02 4.536e-02 1.029e-01 6.873e-02 1.578e-01 1.569e-01 2.268e-01 3.403e-01 4.025e-01 4.928e-01 6.261e-01
