6.301e-02 6.478e-02 6.519e-02 7.120e-02 7.309e-02 7.418e-02 1.206e-01 9.883e-02 1.857e-01 1.955e-01 2.284e-01 4.005e-01 4.974e-01 4.794e-01 6.550e-01
6.301e-02 6.478e-02 6.519e-02 7.120e-02 7.309e-02 7.532e-02 1.206e-01 1.166e-01 2.290e-01 2.006e-01 2.280e-01 3.897e-01 4.452e-01 5.239e-01 7.292e-01
6.301e-02 6.439e-02 6.519e-02 6.846e-02 7.309e-02 7.532e-02 1.239e-01 1.166e-01 1.857e-01 1.798e-01 2.280e-01 3.705e-01 4.766e-01 5.759e-01 6.856e-01
6.301e-02 6.439e-02 6.519e-02 7.120e-02 7.309e-02 7.532e-02 1.276e-01 1.166e-01 1.789e-01 1.763e-01 2.392e-01 3.486e-01 4.411e-01 5.239e-01 6.301e-01
6.301e-02 6.478e-02 6.383e-02 7.120e-02 7.309e-02 7.532e-02 1.206e-01 9.883e-02 1.856e-01 1.798e-01 2.470e-01 3.486e-01 4.465e-01 5.830e-01 7.292e-01
6.301e-02 6.439e-02 6.519e-02 6.846e-02 7.309e-02 7.610e-02 1.206e-01 1.342e-01 1.856e-01 1.798e-01 2.554e-01 4.005e-01 4.411e-01 5.830e-01 7.122e-01
6.301e-02 6.478e-02 6.519e-02 6.846e-02 7.460e-02 7.532e-02 1.206e-01 9.883e-02 1.843e-01 1.820e-01 2.470e-01 3.878e-01 4.452e-01 6.372e-01 6.723e-01
6.301e-02 6.478e-02 6.519e-02 7.120e-02 7.309e-02 7.532e-02 1.276e-01 9.883e-02 1.856e-01 1.820e-01 2.375e-01 3.897e-01 4.411e-01 5.239e-01 7.122e-01
6.301e-02 6.478e-02 6.519e-02 7.120e-02 7.460e-02 7.610e-02 1.239e-01 1.342e-01 1.843e-01 1.820e-01 2.470e-01 3.705e-01 4.452e-01 5.830e-01 7.688e-01
6.301e-02 6.478e-02 6.519e-02 7.120e-02 7.309e-02 7.532e-02 1.239e-01 1.166e-01 1.789e-01 1.798e-01 2.375e-01 3.900e-01 4.519e-01 5.759e-01 7.457e-01
6.301e-02 6.478e-02 6.519e-02 6.846e-02 7.309e-02 7.532e-02 1.239e-01 1.166e-01 1.857e-01 1.798e-01 2.470e-01 4.260e-01 4.465e-01 5.759e-01 8.685e-01
6.301e-02 6.478e-02 6.383e-02 6.846e-02 7.460e-02 7.532e-02 1.206e-01 9.883e-02 1.843e-01 1.874e-01 2.328e-01 3.705e-01 4.452e-01 5.376e-01 6.022e-01
6.301e-02 6.478e-02 6.519e-02 6.846e-02 7.309e-02 7.610e-02 1.206e-01 1.166e-01 1.856e-01 1.763e-01 2.280e-01 3.878e-01 4.222e-01 6.372e-01 6.550e-01
6.301e-02 6.439e-02 6.519e-02 6.846e-02 7.309e-02 7.418e-02 1.206e-01 1.342e-01 2.290e-01 1.763e-01 2.284e-01 3.878e-01 4.222e-01 5.830e-01 7.122e-01
6.301e-02 6.478e-02 6.519e-02 6.846e-02 7.460e-02 7.610e-02 1.276e-01 1.166e-01 1.857e-01 1.763e-01 2.470e-01 3.705e-01 4.411e-01 5.376e-01 6.723e-01
6.301e-02 6.439e-02 6.383e-02 7.120e-02 7.460e-02 7.532e-02 1.206e-01 9.883e-02 2.290e-01 1.955e-01 2.392e-01 3.705e-01 4.755e-01 6.372e-01 6.507e-01
6.301e-02 6.478e-02 6.519e-02 7.120e-02 7.460e-02 7.610e-02 1.239e-01 9.883e-02 1.856e-01 1.874e-01 2.284e-01 4.260e-01 4.411e-01 5.830e-01 6.301e-01
6.301e-02 6.478e-02 6.519e-02 6.846e-02 7.309e-02 7.610e-02 1.239e-01 9.883e-02 1.857e-01 1.798e-01 2.280e-01 4.260e-01 4.222e-01 4.794e-01 7.457e-01
6.301e-02 6.478e-02 6.383e-02 7.120e-02 7.309e-02 7.532e-02 1.206e-01 1.166e-01 1.857e-01 1.763e-01 2.392e-01 3.486e-01 4.452e-01 5.830e-01 6.507e-01
6.301e-02 6.439e-02 6.519e-02 6.846e-02 7.460e-02 7.610e-02 1.239e-01 1.166e-01 1.857e-01 1.798e-01 2.284e-01 4.259e-01 4.766e-01 5.194e-01 6.856e-01
6.301e-02 6.439e-02 6.383e-02 6.846e-02 7.309e-02 7.610e-02 1.239e-01 1.166e-01 1.857e-01 1.798e-01 2.554e-01 3.486e-01 4.304e-01 5.194e-01 6.856e-01
6.301e-02 6.439e-02 6.519e-02 6.846e-02 7.460e-02 7.610e-02 1.206e-01 1.342e-01 1.857e-01 1.874e-01 2.280e-01 3.705e-01 4.217e-01 5.830e-01 6.507e-01
6.301e-02 6.439e-02 6.383e-02 6.846e-02 7.309e-02 7.418e-02 1.206e-01 1.166e-01 1.856e-01 1.874e-01 2.470e-01 3.897e-01 4.755e-01 5.830e-01 7.873e-01
6.301e-02 6.478e-02 6.519e-02 6.846e-02 7.309e-02 7.532e-02 1.276e-01 9.883e-02 1.857e-01 1.874e-01 2.554e-01 3.705e-01 4.304e-01 5.239e-01 6.550e-01
